id_venta;fecha;id_cliente;id_producto;id_tienda;id_promocion;cantidad;precio_unitario;descuento
V0019131;16/06/2025;C01104;P0198;T013;PR000;3;68.99;0.0
V0015398;14/07/2024;C02026;P0343;T001;PR000;2;12.38;0.0
V0016387;2024-04-28;C04044;P0388;T013;PR000;1;20.01;0.0
V0029027;2024-05-10;C03592;P0305;T010;PR038;1;11.61;0.2
V0018787;2024-02-14;C00472;P0142;T015;PR000;4;19.3;0.0
V0013370;2025-08-20;C01906;P0328;T010;PR000;2;11.42;0.0
V0023992;2024-12-15;C01084;P0078;T011;PR000;1;16.77;0.0
V0016666;2025-06-11;C00337;P0303;T013;PR000;4;22.54;0.0
V0020765;2025-07-13;C00512;P0226;T015;PR000;1;8.86;0.0
V0007566;24/11/2024;C01781;P0416;T011;PR011;2;18.92;0.2
V0009222;07/05/2024;C03438;P0481;T011;PR000;1;19.04;0.0
V0021423;2025-04-14;C01056;P0256;T005;PR000;2;33.95;0.0
V0014399;11/12/2025;C00573;P0249;T014;PR000;1;12.98;0.0
V0012779;2024-01-21;C00893;P0468;T002;PR024;1;34.84;
V0021877;2024-07-06;C00107;P0006;T015;PR000;1;15.3;0.0
V0024814;2025-10-16;C02385;P0226;T015;PR000;1;8.28;0.0
V0006824;02/03/2024;C01502;P0161;T003;PR027;1;12.63;0.1
V0005592;08/01/2024;C03812;P0123;T011;PR000;4;14.58;0.0
V0015985;2025-10-18;C03625;P0068;T010;PR028;1;26.59;0.05
V0008294;2025-07-24;C04725;P0453;T011;PR000;1;13.63;0.0
V0002357;18/07/2024;C03022;P0144;T010;PR000;1;36.23;0.0
V0011096;2025-12-15;C00498;P0207;T004;PR000;1;5.89;0.0
V0025701;2025-06-28;C03078;P0199;T007;PR000;5;58.54;0.0
V0024762;16/04/2024;C02318;P0136;T005;PR000;1;30.17;0.0
V0018184;13/12/2024;C04817;P0134;T015;PR000;1;97.81;0.0
V0023584;08/10/2025;C04814;P0031;T013;PR000;3;24.81;0.0
V0026493;2025-05-24;C02633;P0091;T001;PR000;1;14.38;
V0008928;2025-03-17;C00791;P0407;T012;PR032;2;18.56;0.2
V0024503;19/11/2024;C01963;P0010;T006;PR030;2;31.25;0.15
V0025846;2024-07-15;C01213;P0432;T011;PR000;4;16.63;
V0014094;2025-04-11;C02576;P0366;T010;PR000;2;24.91;0.0
V0019037;2024-05-13;C01056;P0441;T007;PR000;2;11.63;0.0
V0011372;2025-08-20;C00207;P0297;T009;PR014;2;6.4;0.05
V0013131;2024-06-26;C00590;P0032;T008;PR000;4;17.65;0.0
V0010328;2024-04-17;C04879;P0124;T003;PR009;2;11.72;0.25
V0029602;04/03/2024;C03457;P0463;T002;PR029;2;24.44;0.2
V0027470;24/08/2025;C02132;P0115;T006;PR000;4;16.69;0.0
V0006636;2024-12-16;C02847;P0292;T012;PR000;5;17.08;0.0
V0007185;2024-11-04;C00829;P0148;T005;PR000;2;6.23;0.0
V0021684;16/01/2025;C01916;P0378;T014;PR000;1;8.4;0.0
V0016296;19/03/2025;C00030;P0411;T007;PR000;1;32.25;0.0
V0014104;20/09/2024;C02506;P0215;T005;PR000;1;48.71;0.0
V0018244;08/06/2024;C01501;P0335;T009;PR000;2;19.05;0.0
V0000678;2025-10-11;C03019;P0362;T002;PR000;1;5.89;0.0
V0011126;22/12/2024;C04310;P0248;T007;PR000;1;14.13;0.0
V0015714;11/03/2025;C02195;P0175;T014;PR000;1;17.86;0.0
V0001323;17/05/2024;C02136;P0158;T008;PR000;6;22.09;0.0
V0002751;2025-10-06;C01671;P0099;T014;PR000;1;24.08;0.0
V0007983;03 de December de 2025;C00107;P0496;T002;PR000;2;27.12;0.0
V0023769;2024-12-07;C02269;P0276;T006;PR019;1;40.42;0.1
V0029751;2024-01-16;C02922;P0060;T002;PR000;4;18.11;0.0
V0004122;22/01/2024;C02655;P0419;T006;PR000;1;11.61;0.0
V0004610;2024-08-14;C04101;P0313;T014;PR039;1;36.16;0.05
V0027399;27/12/2024;C02400;P0012;T007;PR000;1;20.86;0.0
V0021900;2024-12-01;C04921;P0010;T014;PR000;1;30.85;0.0
V0012217;28/02/2025;C03461;P0448;T005;PR000;1;10.78;0.0
V0003135;19/07/2024;C02656;P0106;T003;PR000;1;14.83;0.0
V0017132;26/06/2024;C00169;P0069;T009;PR000;5;17.46;0.0
V0019748;19/12/2025;C00085;P0251;T001;PR000;1;28.05;0.0
V0026909;2024-07-30;C02095;P0390;T008;PR000;2;42.33;0.0
V0019788;2025-12-07;C04240;P0366;T004;PR000;5;24.71;0.0
V0015272;03/03/2025;C02323;P0080;T004;PR000;1;169.2;0.0
V0027178;2024-03-02;C01056;P0162;T004;PR000;2;35.19;0.0
V0017831;27/03/2025;C02660;P0105;T001;PR000;2;25.72;0.0
V0023373;24/12/2025;C04867;P0031;T007;PR000;5;24.87;0.0
V0017968;2025-09-15;C00706;P0494;T010;PR000;1;18.64;0.0
V0021018;2024-08-15;C02459;P0260;T003;PR000;5;33.66;0.0
V0027641;28/03/2024;C02924;P0187;T003;PR000;4;15.7;0.0
V0020241;13/12/2024;C04322;P0385;T009;PR019;1;24.4;0.1
V0023584;31/03/2024;C02750;P0362;T001;PR031;1;6.09;0.1
V0004490;11/08/2024;C01044;P0393;T015;PR039;2;48.69;0.05
V0017765;2025-11-19;C00792;P0111;T005;PR001;2;16.11;0.05
V0003287;2025-05-12;C02806;P0304;T009;PR000;2;14.63;0.0
V0019752;2025-07-31;C00502;P0421;T015;PR000;1;21.84;0.0
V0013835;31/01/2025;C01908;P0263;T003;PR000;1;11.43;0.0
V0012556;2024-05-25;C04555;P0355;T012;PR000;2;18.79;0.0
V0022136;11/05/2024;C02715;P0389;T005;PR000;1;47.72;0.0
V0027657;2025-07-23;C01109;P0147;T002;PR000;1;13.93;0.0
V0001274;28/11/2024;C02414;P0026;T007;PR000;3;26.57;0.0
V0017034;2024-12-31;C04490;P0437;T012;PR000;3;18.44;0.0
V0016641;02/06/2024;C03166;P0094;T015;PR000;5;8.0;0.0
V0023958;2024-10-06;C01021;P0261;T009;PR000;1;12.26;0.0
V0021797;26/04/2024;C02491;P0105;T014;PR000;1;27.19;
V0022621;2024-06-22;C04843;P0023;T009;PR035;1;24.25;0.15
V0007562;2025-10-27;C01336;P0040;T013;PR000;2;25.0;0.0
V0018992;01/07/2025;C01091;P0047;T009;PR000;1;22.65;0.0
V0003779;2025-09-27;C02008;P0068;T004;PR000;1;26.93;0.0
V0028937;2025-03-21;C00858;P0143;T011;PR032;2;10.67;0.2
V0027613;16/08/2024;C00255;P0105;T011;PR039;3;25.55;0.05
V0012763;28/12/2024;C01074;P0007;T012;PR000;1;26.53;
V0018624;2024-01-15;C01001;P0432;T002;PR000;1;16.67;
V0009220;2025-08-25;C02587;P0169;T007;PR005;3;10.64;0.15
V0018136;2025-08-14;C01502;P0138;T010;PR000;1;13.7;0.0
V0020698;06/01/2025;C03236;P0387;T012;PR000;4;55.98;
V0018128;19 de October de 2024;C03576;P0302;T001;PR000;4;35.53;0.0
V0006753;28/05/2024;C03195;P0357;T003;PR000;1;13.8;0.0
V0018264;08/03/2024;C02793;P0062;T002;PR000;2;10.44;0.0
V0012559;01/09/2024;C02908;P0237;T011;PR000;5;32.42;0.0
V0003001;03/12/2025;C02624;P0429;T015;PR000;2;7.4;0.0
V0002887;01/03/2024;C02139;P0305;T007;PR021;1;11.97;0.1
V0004432;2025-12-08;C00839;P0062;T004;PR000;1;10.3;0.0
V0000307;2025-01-22;C01002;P0185;T006;PR000;1;19.38;0.0
V0011710;2024-12-04;C02587;P0454;T011;PR019;1;9.58;0.1
V0005056;19 de April de 2024;C01145;P0461;T010;PR009;2;14.23;0.25
V0007556;03/03/2024;C00229;P0458;T001;PR000;2;76.64;0.0
V0019818;2025-02-04;C03082;P0086;T015;PR000;3;16.11;0.0
V0023335;30/03/2025;C03555;P0114;T004;PR016;4;13.28;0.05
V0011977;01/12/2024;C00764;P0150;T014;PR000;3;56.79;0.0
V0022906;03 de August de 2024;C00199;P0071;T004;PR000;1;18.64;0.0
V0001480;2024-01-11;C04873;P0168;T001;PR003;4;16.1;0.2
V0015545;2024-07-23;C01696;P0441;T014;PR000;2;11.02;0.0
V0006007;2025-06-29;C00555;P0091;T014;PR040;2;13.42;0.2
V0024468;2025-04-05;C04839;P0398;T009;PR000;5;12.68;0.0
V0015445;2024-05-17;C03907;P0496;T009;PR038;1;27.07;0.2
V0018797;07/08/2025;C02061;P0224;T012;PR000;4;38.66;0.0
V0002389;2024-05-09;C01074;P0208;T014;PR000;3;25.75;0.0
V0028818;08/08/2025;C03720;P0094;T009;PR000;1;7.58;
V0011181;09 de January de 2025;C04838;P0471;T006;PR000;2;15.95;0.0
V0020337;2025-07-01;C01535;P0332;T014;PR040;1;26.57;0.2
V0010292;2024-03-15;C04687;P0059;T007;PR000;2;38.21;0.0
V0009102;2025-07-12;C02469;P0428;T006;PR000;2;47.1;0.0
V0001678;03/07/2025;C03609;P0275;T010;PR000;1;78.78;0.0
V0028573;30/05/2024;C01150;P0379;T004;PR000;1;13.48;0.0
V0019723;30/04/2024;C01502;P0394;T006;PR000;1;18.71;0.0
V0014880;2025-07-15;C03009;P0409;T009;PR000;1;30.43;0.0
V0000331;2024-11-18;C01323;P0016;T010;PR000;1;53.84;0.0
V0014981;08/05/2025;C01293;P0279;T003;PR000;4;22.41;0.0
V0007414;2024-01-08;C01420;P0263;T015;PR000;4;10.31;0.0
V0020123;2024-06-06;C02837;P0232;T001;PR000;3;35.12;0.0
V0009684;2025-07-14;C00682;P0398;T002;PR000;1;13.24;0.0
V0015398;17/06/2024;C03570;P0260;T004;PR000;4;34.07;0.0
V0022415;2024-03-12;C03600;P0330;T013;PR029;6;57.59;0.2
V0012500;30/05/2024;C00492;P0230;T009;PR000;5;17.65;0.0
V0005120;08/09/2025;C00592;P0221;T011;PR026;1;16.53;0.15
V0020569;23/09/2024;C01171;P0330;T008;PR000;4;56.18;0.0
V0002015;23/01/2025;C02112;P0349;T015;PR000;3;40.77;0.0
V0019560;09/03/2025;C04282;P0429;T011;PR000;3;8.03;0.0
V0014089;2024-10-15;C01794;P0300;T015;PR000;1;24.33;0.0
V0013163;26/03/2024;C00671;P0196;T008;PR000;1;23.59;0.0
V0017938;2024-07-19;C04067;P0285;T010;PR000;3;22.94;0.0
V0025831;2024-05-16;C02531;P0125;T008;PR038;1;19.7;0.2
V0015982;12/11/2025;C00683;P0421;T005;PR000;1;20.68;
V0024975;11/07/2025;C04166;P0493;T010;PR000;6;10.79;0.0
V0023849;30/08/2025;C03558;P0479;T004;PR000;3;16.42;0.0
V0017274;22/08/2025;C02095;P0393;T012;PR014;3;44.99;0.05
V0015654;2024-01-02;C01502;P0246;T006;PR003;1;22.77;0.2
V0028136;2025-07-15;C02587;P0292;T010;PR000;1;16.34;0.0
V0026768;2024-12-23;C01273;P0215;T003;PR000;3;49.12;0.0
V0009763;27/07/2025;C04747;P0089;T007;PR000;4;26.69;0.0
V0004157;2024-10-03;C02465;P0213;T003;PR000;6;34.8;0.0
V0002120;2025-04-04;C04716;P0164;T003;PR000;3;18.99;0.0
V0022831;16/08/2024;C04501;P0158;T003;PR000;1;22.76;0.0
V0002812;2025-10-31;C02414;P0298;T001;PR000;1;38.8;0.0
V0022264;18/07/2024;C02674;P0452;T003;PR000;1;29.46;0.0
V0025427;2024-09-28;C00830;P0304;T003;PR000;1;15.08;0.0
V0026722;26/10/2025;C02378;P0348;T006;PR000;1;29.35;0.0
V0029296;2024-04-02;C02301;P0262;T002;PR031;3;17.23;0.1
V0015740;28/12/2024;C02890;P0093;T008;PR000;1;16.54;
V0021485;2025-03-13;C04122;P0010;T004;PR000;3;29.84;0.0
V0004140;10/03/2025;C02032;P0332;T015;PR016;2;26.43;0.05
V0004874;2024-04-17;C01296;P0395;T003;PR009;3;10.31;0.25
V0016684;01/02/2024;C01973;P0470;T006;PR000;1;12.42;0.0
V0008308;18/11/2024;C03079;P0397;T011;PR000;1;13.28;0.0
V0012097;10/12/2024;C02654;P0315;T005;PR000;2;17.01;0.0
V0024529;2025-12-05;C04140;P0028;T006;PR033;5;25.32;0.05
V0018061;2025-07-18;C01774;P0494;T008;PR000;1;19.9;0.0
V0006310;30/03/2025;C00150;P0033;T008;PR000;2;21.05;0.0
V0026774;26/06/2024;C04867;P0426;T009;PR000;1;12.45;0.0
V0024853;06/11/2025;C03976;P0068;T001;PR000;1;26.88;0.0
V0000239;2024-06-13;C03170;P0326;T014;PR000;1;13.4;0.0
V0002062;07/12/2025;C04903;P0321;T002;PR000;1;33.18;0.0
V0002436;06/12/2025;C00994;P0117;T013;PR033;2;29.66;0.05
V0013176;31/07/2024;C02224;P0475;T003;PR000;4;31.8;
V0009150;2024-04-30;C02654;P0416;T011;PR000;3;16.66;0.0
V0000735;2025-04-23;C04021;P0109;T006;PR000;2;33.23;0.0
V0017091;23/11/2024;C02680;P0078;T001;PR000;1;16.17;0.0
V0024289;2024-10-27;C01282;P0191;T004;PR000;1;31.52;0.0
V0024712;2025-02-16;C03655;P0475;T010;PR000;3;30.39;0.0
V0025748;09/06/2025;C04943;P0019;T011;PR000;3;18.68;0.0
V0019735;08 de September de 2024;C00268;P0290;T005;PR000;3;35.61;0.0
V0011979;11/09/2024;C03007;P0341;T010;PR000;1;9.97;0.0
V0021412;09/04/2025;C03622;P0085;T002;PR000;2;14.47;0.0
V0003088;03/03/2024;C00152;P0114;T004;PR000;1;13.98;0.0
V0015040;18/06/2025;C03665;P0114;T015;PR000;3;13.24;0.0
V0003396;11/08/2025;C01355;P0285;T004;PR000;1;22.42;0.0
V0019445;17/07/2025;C02587;P0182;T006;PR000;4;22.16;0.0
V0003068;05 de January de 2025;C04113;P0478;T009;PR000;5;47.82;
V0029869;2025-10-15;C03888;P0485;T010;PR000;1;49.09;0.0
V0020599;27/12/2024;C02406;P0057;T009;PR000;4;23.52;0.0
V0015699;2025-08-02;C01502;P0493;T012;PR000;1;10.22;0.0
V0020327;2024-02-25;C00928;P0041;T009;PR000;1;13.76;0.0
V0009873;2025-06-25;C00706;P0477;T008;PR000;2;10.02;0.0
V0019572;16/03/2024;C04122;P0098;T009;PR029;2;10.75;0.2
V0006670;2024-01-22;C02654;P0077;T001;PR024;4;27.17;0.1
V0021149;01/01/2025;C01568;P0220;T014;PR000;4;12.71;0.0
V0001533;16/04/2024;C04507;P0368;T004;PR000;3;12.86;0.0
V0012359;01/09/2024;C04864;P0362;T011;PR012;2;5.89;0.2
V0028247;2025-07-26;C00316;P0388;T012;PR000;2;21.39;0.0
V0020791;10/02/2025;C03708;P0455;T003;PR034;2;9.56;0.05
V0018479;08/07/2025;C01601;P0175;T010;PR040;3;18.25;0.2
V0016853;2025-07-31;C02418;P0261;T002;PR000;5;12.16;0.0
V0012547;2024-12-22;C02373;P0476;T015;PR000;5;46.52;0.0
V0019279;2025-12-24;C01221;P0009;T009;PR000;2;14.66;0.0
V0011650;2024-06-20;C02802;P0055;T014;PR035;2;59.79;0.15
V0004997;2024-03-17;C03378;P0153;T006;PR000;1;12.55;0.0
V0008587;2024-08-27;C02313;P0279;T008;PR000;3;22.98;0.0
V0025601;2025-07-21;C01145;P0212;T006;PR000;1;25.58;0.0
V0010307;2024-03-29;C01210;P0030;T014;PR000;1;31.74;0.0
V0007812;16/12/2024;C03524;P0309;T013;PR000;4;14.97;
V0019426;03/03/2025;C04843;P0242;T008;PR000;2;21.69;0.0
V0011402;18/08/2025;C01382;P0436;T013;PR014;3;13.67;0.05
V0016560;2025-09-21;C04232;P0116;T006;PR000;2;33.64;0.0
V0028152;2024-07-11;C00532;P0340;T006;PR000;1;64.77;0.0
V0006588;27/07/2024;C02294;P0363;T014;PR000;3;17.76;0.0
V0005311;2025-06-05;C01232;P0447;T014;PR000;1;15.63;0.0
V0000602;2025-10-04;C04796;P0156;T012;PR022;1;25.5;0.15
V0003627;25/05/2024;C01056;P0404;T010;PR000;1;76.09;0.0
V0016330;03/07/2025;C03341;P0393;T011;PR000;1;48.67;
V0017935;2024-07-10;C04122;P0285;T013;PR000;1;22.47;0.0
V0022617;2024-06-03;C01756;P0293;T014;PR000;2;25.11;0.0
V0018474;14/09/2024;C02608;P0181;T002;PR000;1;28.8;0.0
V0018632;08/08/2025;C00590;P0095;T014;PR000;60;29.27;0.0
V0014984;12 de July de 2025;C04629;P0318;T015;PR000;1;22.81;0.0
V0021321;2024-12-21;C03600;P0422;T012;PR000;2;39.22;0.0
V0022861;29/06/2025;C02672;P0091;T014;PR040;1;13.39;0.2
V0020653;2024-11-10;C01009;P0131;T001;PR000;4;47.93;0.0
V0018472;2024-06-27;C00229;P0248;T007;PR000;5;14.23;0.0
V0015698;2024-02-15;C01502;P0466;T011;PR000;6;40.21;0.0
V0006419;06/11/2025;C02385;P0163;T003;PR001;2;39.96;0.05
V0010523;03/08/2025;C03669;P0326;T003;PR000;2;13.39;0.0
V0013148;2025-07-04;C02302;P0104;T004;PR040;1;18.92;
V0000501;01/03/2025;C01657;P0099;T007;PR000;6;24.23;0.0
V0029396;2025-08-20;C03753;P0492;T013;PR014;1;27.7;0.05
V0027037;2024-01-23;C02697;P0138;T007;PR000;3;13.94;0.0
V0025801;2025-03-23;C03600;P0128;T010;PR000;2;60.34;0.0
V0027330;2024-07-21;C03602;P0421;T012;PR018;3;20.69;0.1
V0004322;2025-05-01;C01105;P0074;T008;PR000;1;27.3;0.0
V0001687;29/05/2025;C04153;P0468;T001;PR000;1;36.37;0.0
V0003918;30/06/2024;C01906;P0024;T002;PR020;1;20.23;0.2
V0027288;2024-05-14;C00568;P0342;T010;PR000;3;12.56;0.0
V0029409;2025-03-19;C02335;P0340;T015;PR032;2;65.3;0.2
V0014682;2025-12-04;C03546;P0176;T007;PR000;1;18.34;0.0
V0011175;20/05/2025;C04616;P0012;T002;PR000;1;20.08;0.0
V0018330;2024-12-24;C00589;P0476;T006;PR019;1;46.03;
V0020963;02/12/2025;C01187;P0326;T002;PR000;1;12.71;0.0
V0018097;27/08/2025;C04093;P0362;T004;PR000;2;6.01;0.0
V0016983;2025-07-08;C03586;P0168;T015;PR000;1;15.9;0.0
V0023832;2024-12-03;C00745;P0407;T004;PR000;1;19.85;0.0
V0017518;27/12/2024;C03636;P0357;T014;PR000;1;13.64;0.0
V0009416;2024-07-22;C02196;P0136;T007;PR000;1;31.06;0.0
V0023366;25/08/2025;C03239;P0012;T004;PR014;3;20.7;0.05
V0007898;2024-08-01;C03834;P0042;T003;PR000;2;8.89;0.0
V0018724;21/06/2025;C02465;P0362;T003;PR000;1;6.07;0.0
V0015346;2025-02-12;C03582;P0177;T007;PR034;2;16.69;0.05
V0002462;2024-05-15;C03005;P0226;T002;PR000;1;8.5;0.0
V0022620;20/01/2024;C00466;P0343;T014;PR000;1;12.51;0.0
V0000158;2025-05-28;C00732;P0122;T001;PR000;6;11.99;
V0016904;2024-07-05;C04932;P0123;T011;PR000;2;14.8;0.0
V0011608;2024-01-31;C02423;P0156;T015;PR000;1;24.15;0.0
V0002253;20/09/2024;C01616;P0472;T009;PR000;2;10.59;0.0
V0002741;2025-03-14;C04525;P0382;T003;PR000;2;35.95;0.0
V0004116;2025-02-11;C01502;P0360;T008;PR000;2;23.38;0.0
V0027757;24/05/2024;C01802;P0421;T006;PR000;3;19.98;0.0
V0000357;2025-04-04;C02465;P0240;T006;PR016;1;21.86;0.05
V0002697;14/11/2024;C02576;P0261;T013;PR000;2;12.74;0.0
V0016248;2024-12-21;C03892;P0379;T012;PR000;3;13.66;0.0
V0003997;11/03/2024;C01502;P0103;T015;PR000;2;18.31;0.0
V0024092;21/01/2025;C03544;P0396;T010;PR000;1;21.51;0.0
V0029793;29/05/2024;C00318;P0375;T013;PR000;1;24.61;0.0
V0013619;2024-06-05;C02452;P0213;T013;PR000;2;33.22;0.0
V0025954;2025-04-09;C04867;P0203;T009;PR000;1;19.22;0.0
V0019820;25/05/2025;C02230;P0295;T011;PR000;1;10.15;0.0
V0011421;05/04/2025;C04396;P0195;T004;PR000;1;19.38;0.0
V0009738;2025-11-23;C00565;P0319;T003;PR000;1;10.57;0.0
V0011209;08/08/2025;C01200;P0037;T010;PR000;1;12.36;0.0
V0023542;17/06/2024;C04911;P0074;T003;PR020;1;25.74;0.2
V0028621;29/04/2025;C04502;P0448;T010;PR006;1;10.49;0.2
V0001843;2025-04-16;C00915;P0020;T014;PR000;5;32.63;0.0
V0004243;07/05/2025;C02792;P0486;T011;PR006;1;16.48;0.2
V0024491;28 de November de 2024;C00066;P0405;T006;PR000;3;15.53;0.0
V0011110;15/12/2024;C04521;P0168;T004;PR019;2;14.92;0.1
V0004495;2025-08-03;C04484;P0318;T003;PR000;1;22.24;0.0
V0001393;2024-12-22;C00965;P0138;T013;PR019;1;13.49;0.1
V0021264;2025-08-02;C02513;P0212;T007;PR000;1;26.93;0.0
V0027089;2024-11-02;C04667;P0441;T001;PR000;2;10.9;0.0
V0002346;2024-01-01;C00241;P0329;T002;PR000;1;16.38;0.0
V0008909;2024-12-31;C00013;P0089;T002;PR000;1;26.7;0.0
V0010007;2025-02-08;C00547;P0369;T015;PR000;1;17.38;0.0
V0015642;2024-04-13;C01673;P0362;T013;PR009;2;6.16;0.25
V0004510;22/05/2025;C02634;P0178;T008;PR000;3;20.54;0.0
V0008735;29/09/2025;C04205;P0128;T010;PR000;4;63.43;0.0
V0018902;11/10/2025;C01056;P0331;T011;PR000;3;6.52;0.0
V0004980;18/10/2024;C04903;P0284;T014;PR017;3;22.62;0.2
V0024856;13/11/2024;C00590;P0320;T006;PR000;1;15.56;0.0
V0018639;30/12/2025;C02864;P0049;T004;PR000;2;37.75;0.0
V0014767;14 de February de 2024;C00107;P0479;T003;PR008;2;16.08;0.15
V0003356;2024-02-23;C04723;P0328;T006;PR000;3;11.61;0.0
V0022325;2024-02-15;C01012;P0061;T011;PR000;1;24.49;0.0
V0014350;2024-12-14;C00583;P0374;T011;PR000;1;25.81;0.0
V0020525;2025-07-31;C04350;P0044;T004;PR000;3;19.04;0.0
V0026880;2024-03-26;C01868;P0156;T011;PR000;1;25.2;0.0
V0009949;09 de June de 2025;C01418;P0470;T006;PR000;3;12.44;0.0
V0021769;27/05/2024;C00916;P0281;T012;PR000;1;35.21;
V0023645;27/01/2024;C01514;P0207;T013;PR000;2;6.47;0.0
V0011803;2025-03-27;C04967;P0262;T004;PR000;1;17.19;0.0
V0021899;2025-03-25;C04989;P0417;T014;PR000;6;12.46;0.0
V0017527;31/07/2024;C03139;P0125;T003;PR000;2;21.08;0.0
V0011142;30/08/2024;C02218;P0031;T011;PR039;1;26.83;0.05
V0028823;30/09/2024;C00535;P0407;T012;PR000;1;19.39;0.0
V0028385;28/11/2025;C03165;P0354;T007;PR000;1;30.02;0.0
V0022989;21/01/2025;C03850;P0218;T015;PR000;1;21.82;0.0
V0007835;14/12/2025;C04571;P0276;T006;PR000;1;37.91;0.0
V0004158;2025-03-13;C03921;P0417;T002;PR016;1;12.69;0.05
V0017416;2024-04-02;C00176;P0212;T002;PR031;1;26.99;0.1
V0023833;25/12/2024;C00706;P0483;T010;PR000;4;24.89;
V0020078;2025-11-01;C00323;P0155;T001;PR000;1;13.99;0.0
V0018739;19/05/2025;C01067;P0164;T003;PR000;1;19.39;0.0
V0016306;09/12/2025;C04848;P0340;T011;PR000;2;64.51;0.0
V0024771;24/01/2025;C00613;P0156;T006;PR000;1;24.1;0.0
V0001409;2025-11-14;C02306;P0001;T010;PR000;3;11.79;0.0
V0012045;23/07/2025;C00158;P0149;T009;PR000;3;498.40000000000003;0.0
V0022628;30/08/2025;C00839;P0061;T011;PR014;1;25.95;0.05
V0018575;2025-12-27;C02237;P0456;T009;PR000;1;16.09;0.0
V0008218;2024-08-14;C02587;P0130;T007;PR000;5;21.28;0.0
V0021102;2025-04-22;C02130;P0269;T005;PR000;1;28.1;0.0
V0017609;19/07/2024;C02660;P0149;T002;PR000;1;23.87;0.0
V0002946;29/09/2025;C04846;P0210;T014;PR000;1;20.19;0.0
V0013729;17/03/2025;C04688;P0429;T015;PR000;25;8.45;0.0
V0001214;2024-05-31;C02848;P0150;T011;PR000;5;57.33;0.0
V0029421;22/11/2024;C01473;P0106;T001;PR011;1;14.71;0.2
V0022351;2024-06-04;C02587;P0362;T013;PR000;1;6.05;0.0
V0020842;12/12/2024;C02900;P0449;T011;PR000;1;48.1;0.0
V0022648;10/03/2024;C02883;P0325;T002;PR000;1;21.13;0.0
V0020852;2025-12-15;C02660;P0227;T015;PR000;40;33.51;0.0
V0022132;2025-03-28;C02975;P0357;T005;PR016;5;13.6;0.05
V0019340;27/12/2025;C03352;P0454;T014;PR000;1;10.07;0.0
V0010255;2024-05-29;C01502;P0225;T006;PR000;4;7.91;0.0
V0003256;24/10/2024;C00157;P0089;T008;PR017;2;26.14;0.2
V0015141;12/06/2025;C01688;P0270;T004;PR000;2;10.96;0.0
V0001753;02/03/2024;C04725;P0389;T015;PR000;6;47.3;0.0
V0013205;2025-10-23;C00405;P0116;T002;PR000;2;34.39;0.0
V0005592;09/06/2024;C01773;P0094;T010;PR000;1;7.89;0.0
V0008698;2024-07-21;C02226;P0408;T005;PR000;1;70.22;0.0
V0012511;2025-07-07;C02474;P0394;T010;PR000;2;18.87;0.0
V0002612;26 de June de 2025;C02877;P0290;T012;PR000;2;32.92;
V0021244;2025-05-18;C03581;P0250;T001;PR000;2;22.93;0.0
V0006118;05/01/2024;C04071;P0362;T009;PR003;2;5.61;0.2
V0020767;2024-07-16;C02431;P0118;T010;PR000;1;20.0;0.0
V0018105;2024-09-21;C00249;P0205;T013;PR000;1;7.5;0.0
V0020505;06/11/2024;C04210;P0452;T007;PR000;1;27.87;0.0
V0017522;06/03/2024;C00737;P0154;T011;PR027;1;20.79;0.1
V0007253;2025-05-30;C02100;P0001;T015;PR000;2;11.29;0.0
V0010783;29/10/2025;C00801;P0168;T011;PR000;1;16.16;
V0006176;26/12/2025;C03774;P0266;T005;PR000;5;36.59;0.0
V0013606;2025-08-10;C00734;P0448;T010;PR000;1;10.39;0.0
V0028946;2024-06-20;C04616;P0295;T006;PR000;1;9.93;0.0
V0013863;2025-01-08;C04803;P0173;T002;PR000;4;18.74;
V0028968;17/11/2025;C00355;P0419;T006;PR001;1;11.77;0.05
V0000161;28/02/2024;C01774;P0335;T005;PR000;2;21.19;0.0
V0027107;2024-07-06;C02606;P0134;T005;PR018;3;106.86;0.1
V0021550;22/07/2024;C03825;P0425;T007;PR000;1;8.42;0.0
V0004936;08 de April de 2025;C00590;P0038;T013;PR000;4;31.46;0.0
V0024969;23 de December de 2024;C04958;P0151;T001;PR000;3;12.41;0.0
V0008570;23/02/2025;C02654;P0211;T014;PR000;3;16.92;0.0
V0012633;2025-05-02;C00906;P0028;T011;PR000;1;29.18;0.0
V0005579;2024-08-02;C01832;P0373;T005;PR000;3;30.35;0.0
V0009401;21/04/2025;C01948;P0309;T012;PR000;1;15.11;0.0
V0021872;2025-11-24;C03907;P0125;T005;PR000;1;21.19;0.0
V0011292;03/12/2025;C01085;P0215;T012;PR000;2;50.14;0.0
V0005766;2024-10-23;C01091;P0092;T006;PR036;1;33.42;0.15
V0027370;2024-04-10;C00692;P0494;T005;PR000;1;18.49;
V0012167;24/11/2025;C00290;P0378;T001;PR000;2;8.09;0.0
V0010955;21/11/2025;C02255;P0330;T007;PR000;1;54.01;0.0
V0019347;30/03/2024;C02447;P0252;T003;PR031;4;20.51;0.1
V0014059;14/03/2024;C03811;P0260;T010;PR007;1;33.68;0.25
V0011868;2024-06-07;C01143;P0344;T011;PR000;2;18.26;0.0
V0016853;07/05/2025;C02629;P0226;T010;PR000;1;8.23;0.0
V0026724;15/08/2024;C01020;P0013;T008;PR000;3;16.92;0.0
